order_id,customer_id,order_date,revenue,units,region,product
ORD-007382,nan,2024-01-01,1339.8,26,East,Widget A
ORD-007383,CUS-1001,not-a-date,656.14,43,South,Widget A
ORD-007384,CUS-1001,01/02/2024,1204.9,35,West,Widget A
ORD-007385,CUS-1003,2024-01-01,334.95,28,East,Gadget C
ORD-007386,CUS-1002,2024-01-01,1850.04,48,North,Widget A
ORD-007387,CUS-1001,2024-01-01,786.05,41,East,Widget B
ORD-007388,CUS-1001,2024-01-01,392.26,3,West,Widget B
ORD-007389,CUS-1001,2024-01-01,159.08,37,North,Widget A
ORD-007390,CUS-1001,2024-01-01,79.61,36,West,Widget B
ORD-007391,CUS-1001,2024-01-01,1293.68,1,West,Widget B
ORD-007392,CUS-1001,2024-01-01,1366.06,20,East,Widget A
ORD-007393,CUS-1002,2024-03-15,1320.5,33,South,Widget A
ORD-007394,CUS-1003,2024-01-01,635.11,33,East,Widget A
ORD-007395,nan,2024-01-01,1587.12,7,South,nan
ORD-007396,CUS-1001,not-a-date,1681.4,12,South,nan
ORD-007397,CUS-1001,2024-01-01,1210.12,4,North,Widget A
ORD-007398,nan,01/02/2024,1234.84,25,South,Gadget C
ORD-007399,CUS-1003,2024-06-30,392.97,2,West,Gadget C
ORD-007400,CUS-1002,2024-03-15,1717.61,31,North,Gadget C
ORD-007401,CUS-1001,01/02/2024,178.36,42,North,Widget B
ORD-007402,CUS-1001,01/02/2024,1606.64,39,North,Widget A
ORD-007403,CUS-1002,2024-03-15,843.12,28,South,nan
ORD-007404,CUS-1002,2024-03-15,205.31,33,East,Widget A
ORD-007405,CUS-1001,2024-01-01,132.19,38,West,Widget A
ORD-007406,nan,01/02/2024,1977.09,38,North,Widget B
ORD-007407,CUS-1002,not-a-date,1142.38,32,West,nan
ORD-007408,CUS-1002,2024-03-15,894.34,49,West,Widget B
ORD-007409,CUS-1001,2024-01-01,1851.6,7,South,Widget B
ORD-007410,CUS-1003,2024-01-01,931.43,24,North,Widget A
ORD-007411,CUS-1002,01/02/2024,-41.96,30,North,Widget B
ORD-007412,CUS-1001,2024-01-01,1708.84,42,North,Widget A
ORD-007413,CUS-1002,01/02/2024,1502.63,6,South,Widget A
ORD-007414,CUS-1002,2024-01-01,199.28,15,East,Gadget C
ORD-007415,CUS-1003,2024-01-01,1909.75,3,South,Widget B
ORD-007416,CUS-1001,2024-01-01,1258.35,15,East,Gadget C
ORD-007417,CUS-1003,not-a-date,822.92,17,West,Widget A
ORD-007418,CUS-1002,not-a-date,1535.22,16,North,Widget B
ORD-007419,CUS-1001,2024-03-15,157.12,5,West,Widget A
ORD-007420,CUS-1001,2024-06-30,365.18,29,North,Widget A
ORD-007421,CUS-1001,2024-06-30,1358.46,35,South,Widget A
ORD-007422,CUS-1001,2024-01-01,1262.82,10,West,Widget A
ORD-007423,CUS-1002,2024-01-01,1053.55,30,East,nan
ORD-007424,CUS-1002,2024-03-15,1352.46,19,West,Widget B
ORD-007425,CUS-1001,01/02/2024,1900.3,34,West,Gadget C
ORD-007426,nan,2024-01-01,269.3,23,North,Widget A
ORD-007427,CUS-1001,2024-06-30,692.25,45,South,Gadget C
ORD-007428,CUS-1002,2024-01-01,593.96,37,South,Widget A
ORD-007429,nan,2024-06-30,-175.56,18,  Central  ,Widget A
ORD-007430,CUS-1003,01/02/2024,382.55,24,  Central  ,Gadget C
ORD-007431,CUS-1002,2024-01-01,741.91,28,South,Widget A
ORD-007432,CUS-1002,not-a-date,1812.65,6,West,Gadget C
ORD-007433,CUS-1001,2024-03-15,1343.38,19,North,Gadget C
ORD-007434,CUS-1001,01/02/2024,72.01,14,West,Widget A
ORD-007435,CUS-1002,01/02/2024,1920.82,7,South,Gadget C
ORD-007436,CUS-1001,2024-01-01,129.68,13,West,Widget B
ORD-007437,CUS-1001,2024-01-01,1048.57,42,North,Widget B
ORD-007438,CUS-1001,2024-01-01,491.84,40,West,Gadget C
ORD-007439,nan,2024-01-01,1267.42,29,South,Widget B
ORD-007440,nan,2024-01-01,574.41,31,West,nan
ORD-007441,CUS-1003,01/02/2024,1636.98,31,North,Gadget C
ORD-007442,CUS-1002,2024-01-01,1134.73,35,West,Widget A
ORD-007443,CUS-1001,01/02/2024,632.68,13,East,Widget B
ORD-007444,CUS-1001,2024-01-01,1732.58,28,South,Widget A
ORD-007445,CUS-1002,2024-01-01,1556.7,41,South,Widget A
ORD-007446,CUS-1002,2024-06-30,991.35,2,South,Widget A
ORD-007447,CUS-1001,2024-06-30,987.53,25,East,Widget A
ORD-007448,CUS-1002,2024-03-15,941.08,6,North,Widget B
ORD-007449,CUS-1002,2024-01-01,1084.74,4,West,Widget A
ORD-007450,CUS-1001,2024-03-15,1717.75,31,West,Widget A
ORD-007451,CUS-1001,2024-01-01,156.8,16,South,nan
ORD-007452,CUS-1001,01/02/2024,782.97,25,North,Gadget C
ORD-007453,CUS-1002,not-a-date,1502.75,23,  Central  ,Widget B
ORD-007454,nan,2024-01-01,1928.47,28,East,nan
ORD-007455,CUS-1002,2024-06-30,314.78,17,East,Widget B
ORD-007456,CUS-1002,2024-03-15,96.51,26,East,Widget B
ORD-007457,CUS-1003,2024-01-01,1612.15,6,North,Widget A
ORD-007458,CUS-1001,2024-01-01,1941.12,13,West,Widget A
ORD-007459,CUS-1002,2024-03-15,1432.23,16,South,Widget A
ORD-007460,CUS-1002,2024-01-01,1112.56,27,South,Widget B
ORD-007461,CUS-1002,2024-01-01,474.43,1,East,Widget B
ORD-007462,CUS-1001,2024-01-01,1917.14,44,West,Widget B
ORD-007463,nan,2024-06-30,1447.32,11,West,Widget A
ORD-007464,nan,2024-01-01,1391.27,41,West,Widget B
ORD-007465,CUS-1001,2024-06-30,1765.1,32,South,nan
ORD-007466,CUS-1001,01/02/2024,1752.56,16,South,Gadget C
ORD-007467,CUS-1001,2024-01-01,170.56,27,West,Widget A
ORD-007468,CUS-1003,2024-01-01,-333.15,14,West,Widget A
ORD-007469,CUS-1002,2024-03-15,453.18,19,West,Gadget C
ORD-007470,CUS-1001,2024-01-01,-72.79,40,  Central  ,Widget A
ORD-007471,CUS-1003,2024-01-01,1071.96,48,South,Widget A
ORD-007472,CUS-1001,2024-01-01,1298.58,24,East,Widget A
ORD-007473,CUS-1002,not-a-date,698.52,3,East,Widget B
ORD-007474,CUS-1001,01/02/2024,855.45,22,South,Widget A
ORD-007475,CUS-1002,01/02/2024,607.05,32,East,Widget A
ORD-007476,CUS-1002,2024-01-01,1881.31,25,  Central  ,Widget A
ORD-007477,CUS-1001,2024-01-01,829.99,31,  Central  ,Widget B
ORD-007478,CUS-1002,2024-03-15,1673.44,8,East,Widget B
ORD-007479,nan,2024-01-01,319.27,26,North,nan
ORD-007480,CUS-1002,2024-06-30,641.31,21,West,Widget A
ORD-007481,nan,not-a-date,371.09,13,West,Widget B
ORD-007482,CUS-1002,2024-01-01,593.91,48,East,Widget A
ORD-007483,CUS-1003,not-a-date,1338.54,25,South,Widget B
ORD-007484,CUS-1001,01/02/2024,291.49,18,North,Widget A
ORD-007485,CUS-1003,01/02/2024,1076.59,24,South,Widget B
ORD-007486,CUS-1001,2024-01-01,16.22,32,North,Widget B
ORD-007487,CUS-1001,2024-06-30,1966.38,8,South,nan
ORD-007488,CUS-1001,2024-01-01,80.82,49,North,Widget A
ORD-007489,CUS-1001,2024-03-15,1511.24,12,East,Gadget C
ORD-007490,nan,2024-01-01,1739.82,6,North,Widget B
ORD-007491,nan,2024-01-01,1992.5,22,West,Widget B
ORD-007492,CUS-1003,2024-06-30,1303.75,48,North,Widget B
ORD-007493,CUS-1001,2024-01-01,1217.09,19,South,Widget A
ORD-007494,nan,2024-01-01,1119.58,29,North,Widget B
ORD-007495,CUS-1002,2024-03-15,1531.58,7,East,Widget A
ORD-007496,CUS-1001,2024-01-01,1742.76,25,South,Gadget C
ORD-007497,CUS-1002,not-a-date,1060.13,12,North,Widget A
ORD-007498,CUS-1002,2024-06-30,1443.12,1,East,nan
ORD-007499,CUS-1001,2024-01-01,1925.18,29,East,Widget A
ORD-007500,CUS-1002,01/02/2024,232.59,26,North,Gadget C
ORD-007501,CUS-1002,2024-06-30,1183.56,35,  Central  ,Widget A
ORD-007502,CUS-1001,2024-06-30,144.06,49,West,Widget A
ORD-007503,CUS-1002,01/02/2024,876.94,37,East,Gadget C
ORD-007504,CUS-1002,01/02/2024,1455.04,43,  Central  ,Gadget C
ORD-007505,CUS-1002,01/02/2024,766.81,27,West,Widget B
ORD-007506,nan,2024-01-01,209.21,47,South,Widget A
ORD-007507,CUS-1003,01/02/2024,1661.5,3,  Central  ,Widget A
ORD-007508,CUS-1002,2024-01-01,495.55,39,East,Gadget C
ORD-007509,CUS-1002,2024-01-01,1009.66,12,North,Widget B
ORD-007510,CUS-1002,2024-01-01,308.12,48,North,Widget B
ORD-007511,CUS-1002,not-a-date,1978.77,36,North,Widget A
ORD-007512,CUS-1001,2024-01-01,771.59,10,South,Widget A
ORD-007513,CUS-1002,2024-01-01,1645.13,15,North,Widget B
ORD-007514,CUS-1002,2024-01-01,775.26,4,East,Widget A
ORD-007515,CUS-1002,2024-01-01,705.81,33,South,Widget B
ORD-007516,CUS-1003,2024-06-30,488.58,11,South,Gadget C
ORD-007517,CUS-1002,2024-01-01,815.03,32,South,Widget A
ORD-007518,CUS-1001,2024-01-01,1751.76,4,South,Widget A
ORD-007519,CUS-1001,2024-06-30,1326.7,26,  Central  ,Widget A
ORD-007520,CUS-1001,2024-01-01,115.65,11,South,Widget A
ORD-007521,CUS-1001,2024-01-01,1086.76,16,  Central  ,Widget A
ORD-007522,CUS-1002,2024-03-15,1000.56,21,West,Widget A
ORD-007523,CUS-1001,2024-03-15,1377.03,4,South,Widget A
ORD-007524,CUS-1001,2024-01-01,1513.08,19,North,Gadget C
ORD-007525,CUS-1001,2024-03-15,1135.81,36,West,Widget A
ORD-007526,CUS-1003,01/02/2024,1753.04,17,North,Widget B
ORD-007527,CUS-1003,01/02/2024,1287.64,13,North,Widget A
ORD-007528,CUS-1001,2024-01-01,682.65,24,West,Widget A
ORD-007529,CUS-1001,2024-03-15,758.89,14,East,Widget B
ORD-007530,CUS-1001,01/02/2024,1718.49,44,North,Widget A
ORD-007531,CUS-1001,2024-03-15,527.05,7,South,Widget A
ORD-007532,CUS-1001,2024-06-30,293.66,24,West,Gadget C
ORD-007533,CUS-1001,not-a-date,1507.11,36,North,Widget A
ORD-007534,CUS-1001,2024-03-15,860.7,20,West,Widget B
ORD-007535,nan,2024-01-01,461.07,48,South,Gadget C
ORD-007536,CUS-1002,2024-01-01,1660.89,49,West,Widget A
ORD-007537,CUS-1003,01/02/2024,378.08,24,East,Widget A
ORD-007538,CUS-1001,2024-01-01,1467.55,35,  Central  ,Gadget C
ORD-007539,CUS-1001,2024-03-15,686.97,18,West,Widget A
ORD-007540,nan,2024-03-15,1427.59,47,South,Widget A
ORD-007541,CUS-1001,01/02/2024,1548.05,26,South,Widget A
ORD-007542,CUS-1002,2024-01-01,322.98,31,  Central  ,Widget A
ORD-007543,nan,not-a-date,1651.39,20,North,Widget A
ORD-007544,CUS-1002,01/02/2024,1240.72,21,South,Gadget C
ORD-007545,CUS-1001,01/02/2024,1719.56,16,East,Widget A
ORD-007546,CUS-1002,01/02/2024,72.57,13,South,Gadget C
ORD-007547,CUS-1001,2024-01-01,1516.11,48,North,Widget A
ORD-007548,CUS-1001,2024-03-15,1971.98,17,North,Widget B
ORD-007549,CUS-1001,2024-01-01,1408.75,46,South,Widget B
ORD-007550,nan,01/02/2024,1836.42,1,West,Widget B
ORD-007551,CUS-1002,2024-01-01,835.36,31,East,Gadget C
ORD-007552,CUS-1001,2024-01-01,1406.19,40,South,Widget A
ORD-007553,CUS-1001,2024-01-01,1138.75,1,North,Widget B
ORD-007554,CUS-1002,2024-01-01,677.08,4,East,Gadget C
ORD-007555,nan,not-a-date,1250.18,19,North,Widget A
ORD-007556,CUS-1001,2024-03-15,728.08,16,North,Widget A
ORD-007557,CUS-1001,2024-01-01,1899.24,10,North,Widget A
ORD-007558,CUS-1003,2024-01-01,1597.31,25,East,Widget A
ORD-007559,nan,2024-03-15,1743.04,29,West,Widget A
ORD-007560,nan,2024-01-01,1275.07,43,East,Widget A
ORD-007561,CUS-1001,2024-01-01,1682.51,20,South,Widget A
ORD-007562,CUS-1001,2024-01-01,740.0,39,North,Widget A
ORD-007563,CUS-1002,01/02/2024,1326.25,21,South,Gadget C
ORD-007564,CUS-1001,2024-06-30,674.22,38,South,Widget B
ORD-007565,nan,2024-01-01,1193.0,46,East,Widget A
ORD-007566,CUS-1001,2024-06-30,152.15,21,  Central  ,Gadget C
ORD-007567,CUS-1002,not-a-date,1586.17,45,North,Widget B
ORD-007568,nan,2024-06-30,849.22,28,South,Widget A
ORD-007569,nan,2024-03-15,1968.09,14,East,Widget B
ORD-007570,CUS-1002,not-a-date,1717.9,43,South,Gadget C
ORD-007571,nan,01/02/2024,1232.56,31,North,Widget A
ORD-007572,CUS-1001,not-a-date,539.06,28,North,nan
ORD-007573,CUS-1001,2024-01-01,-199.83,43,East,Widget A
ORD-007574,CUS-1001,2024-03-15,1515.86,32,East,Widget B
ORD-007575,nan,01/02/2024,949.72,48,East,Widget A
ORD-007576,nan,2024-01-01,-221.51,1,West,Widget A
ORD-007577,CUS-1001,2024-01-01,1753.82,37,North,Widget A
ORD-007578,CUS-1001,2024-01-01,283.02,24,South,nan
ORD-007579,CUS-1001,2024-01-01,1003.96,5,South,Widget B
ORD-007580,CUS-1001,2024-01-01,1733.04,18,North,Gadget C
ORD-007581,CUS-1003,2024-01-01,788.4,34,West,Widget B
ORD-007582,CUS-1001,2024-01-01,1769.34,4,South,Gadget C
ORD-007583,CUS-1003,01/02/2024,1120.83,25,East,Widget A
ORD-007584,CUS-1002,2024-01-01,808.69,34,South,Gadget C
ORD-007585,CUS-1001,2024-01-01,1983.21,15,North,Gadget C
ORD-007586,CUS-1001,2024-01-01,332.14,43,North,Widget B
ORD-007587,nan,2024-01-01,701.11,44,South,Widget B
ORD-007588,CUS-1002,2024-01-01,447.39,32,North,Gadget C
ORD-007589,CUS-1002,2024-06-30,1966.27,32,East,Widget A
ORD-007590,CUS-1001,2024-01-01,308.97,14,East,Widget A
ORD-007591,nan,2024-01-01,247.51,45,West,Gadget C
ORD-007592,CUS-1003,01/02/2024,535.19,25,North,Widget A
ORD-007593,CUS-1003,not-a-date,1221.09,4,West,Widget A
ORD-007594,CUS-1002,2024-01-01,536.91,18,East,Widget B
ORD-007595,nan,2024-01-01,660.94,39,East,Widget A
ORD-007596,CUS-1001,01/02/2024,1072.87,29,  Central  ,Gadget C
ORD-007597,CUS-1002,2024-01-01,1275.84,29,East,Widget B
ORD-007598,CUS-1001,2024-01-01,1163.81,34,West,nan
ORD-007599,CUS-1002,2024-06-30,1233.79,15,South,Widget B
ORD-007600,nan,2024-06-30,1345.1,13,West,Widget B
ORD-007601,nan,01/02/2024,1755.75,43,  Central  ,Widget B
ORD-007602,CUS-1002,2024-01-01,1353.41,24,North,Widget A
ORD-007603,CUS-1002,01/02/2024,1444.68,40,South,Widget A
ORD-007604,nan,2024-06-30,799.07,31,West,Widget B
ORD-007605,nan,2024-06-30,1889.87,28,South,Gadget C
ORD-007606,CUS-1003,2024-01-01,1618.43,25,East,Widget A
ORD-007607,CUS-1001,2024-01-01,1169.7,48,North,Widget B
ORD-007608,CUS-1001,2024-01-01,902.37,29,South,Widget A
ORD-007609,nan,2024-03-15,47.64,40,East,Widget B
ORD-007610,CUS-1003,2024-01-01,1973.14,12,South,Gadget C
ORD-007611,CUS-1002,2024-01-01,291.59,23,East,Widget A
ORD-007612,CUS-1002,2024-01-01,1023.07,27,East,Widget B
ORD-007613,CUS-1001,2024-01-01,690.19,3,  Central  ,Widget A
ORD-007614,CUS-1001,not-a-date,658.84,49,North,Widget B
ORD-007615,CUS-1003,2024-01-01,844.73,30,East,Widget B
ORD-007616,CUS-1001,2024-01-01,-56.69,6,South,Widget A
ORD-007617,CUS-1002,2024-03-15,29.91,22,  Central  ,Widget A
ORD-007618,CUS-1002,01/02/2024,316.64,49,West,Widget B
ORD-007619,CUS-1003,2024-03-15,1230.24,29,South,Gadget C
ORD-007620,CUS-1001,2024-03-15,1481.3,11,West,Widget B
ORD-007621,CUS-1002,2024-01-01,1353.43,3,East,Widget A
ORD-007622,CUS-1001,2024-01-01,1982.07,20,South,Widget B
ORD-007623,CUS-1001,2024-01-01,104.98,41,North,Widget A
ORD-007624,CUS-1001,2024-03-15,1035.24,14,North,Gadget C
ORD-007625,CUS-1001,2024-06-30,842.79,40,East,Widget B
ORD-007626,nan,2024-01-01,405.84,28,South,Widget B
ORD-007627,nan,2024-03-15,1782.07,37,North,Widget A
ORD-007628,CUS-1001,2024-03-15,295.61,45,West,Widget A
ORD-007629,CUS-1003,2024-06-30,1014.14,39,East,Widget A
ORD-007630,CUS-1002,2024-01-01,392.34,35,  Central  ,Widget B
ORD-007631,CUS-1002,2024-01-01,878.6,9,South,Widget B
ORD-007632,nan,2024-03-15,1583.14,36,North,Widget A
ORD-007633,CUS-1002,2024-03-15,1404.18,26,West,Widget A
ORD-007634,CUS-1001,2024-03-15,1403.82,11,West,Gadget C
ORD-007635,CUS-1001,not-a-date,437.99,38,North,Widget A
ORD-007636,CUS-1002,2024-01-01,55.48,45,South,Gadget C
ORD-007637,nan,01/02/2024,1442.93,31,South,Widget B
ORD-007638,CUS-1002,2024-01-01,221.16,43,West,Widget A
ORD-007639,CUS-1001,2024-01-01,-240.87,26,North,Gadget C
ORD-007640,CUS-1001,2024-01-01,1689.41,44,North,Widget A
ORD-007641,nan,2024-01-01,824.87,18,West,Widget A
ORD-007642,CUS-1001,2024-01-01,936.21,2,North,Widget B
ORD-007643,CUS-1002,01/02/2024,1916.3,33,East,Widget A
ORD-007644,CUS-1002,not-a-date,1819.03,18,South,Widget A
ORD-007645,CUS-1001,2024-01-01,190.84,2,South,Widget B
ORD-007646,CUS-1001,2024-01-01,1735.03,27,North,Widget A
ORD-007647,CUS-1001,2024-01-01,994.25,2,North,nan
ORD-007648,CUS-1001,2024-01-01,1597.97,26,East,Gadget C
ORD-007649,CUS-1002,2024-01-01,710.72,22,South,Gadget C
ORD-007650,CUS-1003,01/02/2024,1914.88,14,South,Widget B
ORD-007651,CUS-1001,2024-06-30,1595.15,27,North,Widget B
ORD-007652,CUS-1002,01/02/2024,-266.27,20,  Central  ,Widget B
ORD-007653,CUS-1001,01/02/2024,727.83,16,East,Widget B
ORD-007654,CUS-1001,2024-03-15,-112.85,5,South,Gadget C
ORD-007655,CUS-1003,2024-01-01,558.03,34,West,Widget A
ORD-007656,CUS-1003,2024-01-01,-150.23,4,North,Widget A
ORD-007657,CUS-1003,2024-01-01,714.89,46,South,Widget B
ORD-007658,CUS-1001,2024-01-01,-147.32,42,East,Widget A
ORD-007659,CUS-1002,not-a-date,1274.72,7,South,nan
ORD-007660,CUS-1002,2024-01-01,395.05,18,South,Widget A
ORD-007661,nan,2024-01-01,528.91,24,North,Widget B
ORD-007662,CUS-1002,2024-01-01,99.94,29,West,Gadget C
ORD-007663,nan,2024-01-01,771.09,47,East,Widget A
ORD-007664,CUS-1001,2024-06-30,952.17,2,South,Widget B
ORD-007665,CUS-1002,2024-01-01,219.13,47,North,nan
ORD-007666,CUS-1003,2024-03-15,179.41,32,North,nan
ORD-007667,CUS-1001,2024-01-01,542.95,25,South,Widget A
ORD-007668,CUS-1002,2024-01-01,987.93,16,North,Widget A
ORD-007669,CUS-1002,2024-01-01,1967.03,38,West,Widget A
ORD-007670,nan,2024-06-30,1831.0,2,North,Widget A
ORD-007671,CUS-1001,2024-01-01,802.85,10,South,Widget A
ORD-007672,nan,2024-03-15,-322.27,43,West,Widget A
ORD-007673,CUS-1001,2024-01-01,1123.73,40,South,Widget A
ORD-007674,CUS-1002,01/02/2024,692.73,23,West,Widget A
ORD-007675,CUS-1002,01/02/2024,1715.16,48,South,nan
ORD-007676,CUS-1001,01/02/2024,590.31,20,East,Widget B
ORD-007677,nan,2024-01-01,859.94,17,East,Widget A
ORD-007678,nan,2024-01-01,1814.73,7,East,Widget A
ORD-007679,nan,not-a-date,698.38,12,North,Widget B
ORD-007680,nan,01/02/2024,1027.07,12,North,Widget B
ORD-007681,CUS-1002,2024-01-01,1742.47,6,North,Widget A
ORD-007682,CUS-1002,2024-01-01,661.74,48,West,Widget B
ORD-007683,CUS-1003,2024-01-01,1923.79,22,  Central  ,Widget B
ORD-007684,CUS-1001,2024-01-01,415.07,49,South,Widget B
ORD-007685,CUS-1003,2024-01-01,1371.51,16,South,Widget A
ORD-007686,CUS-1002,2024-01-01,129.47,45,South,Widget B
ORD-007687,CUS-1002,2024-01-01,1078.82,25,South,Widget A
ORD-007688,CUS-1001,01/02/2024,327.19,12,East,Widget A
ORD-007689,CUS-1001,2024-06-30,1260.67,26,South,Widget B
ORD-007690,CUS-1001,2024-03-15,1237.48,11,East,Widget B
ORD-007691,CUS-1002,01/02/2024,838.76,43,North,Gadget C
ORD-007692,CUS-1001,2024-03-15,1850.41,16,West,Widget A
ORD-007693,CUS-1001,2024-01-01,1783.9,44,West,Widget B
ORD-007694,CUS-1001,01/02/2024,1472.61,37,  Central  ,Widget B
ORD-007695,CUS-1002,2024-01-01,1442.11,22,East,Widget A
ORD-007696,CUS-1001,2024-01-01,145.77,23,East,Widget A
ORD-007697,CUS-1003,01/02/2024,653.88,38,East,Widget B
ORD-007698,CUS-1001,2024-01-01,414.29,2,North,Widget B
ORD-007699,CUS-1002,01/02/2024,-195.76,28,South,Gadget C
ORD-007700,CUS-1001,01/02/2024,227.25,35,West,Widget A
ORD-007701,CUS-1002,2024-01-01,643.34,36,West,Gadget C
ORD-007702,CUS-1002,2024-01-01,1146.15,44,  Central  ,Widget A
ORD-007703,CUS-1002,01/02/2024,340.72,35,East,Widget B
ORD-007704,CUS-1002,2024-03-15,220.45,22,North,Widget A
ORD-007705,CUS-1002,2024-03-15,1416.3,41,West,Widget B
ORD-007706,CUS-1001,2024-01-01,501.38,9,East,Widget A
ORD-007707,CUS-1002,2024-03-15,961.64,9,North,Widget A
ORD-007708,CUS-1001,2024-01-01,1678.5,1,North,Widget B
ORD-007709,CUS-1002,2024-01-01,763.31,39,East,Widget B
ORD-007710,CUS-1002,01/02/2024,206.16,16,East,Widget A
ORD-007711,CUS-1003,2024-01-01,-288.5,12,South,Widget B
ORD-007712,CUS-1002,2024-01-01,1479.63,10,  Central  ,Widget B
ORD-007713,CUS-1001,2024-01-01,1224.33,34,North,Widget B
ORD-007714,CUS-1001,2024-03-15,1080.45,24,North,Gadget C
ORD-007715,CUS-1001,2024-06-30,1506.86,48,South,Widget A
ORD-007716,CUS-1002,2024-06-30,-385.83,34,South,Widget B
ORD-007717,CUS-1003,2024-01-01,666.09,29,South,Widget A
ORD-007718,CUS-1003,2024-01-01,1258.55,9,East,Widget A
ORD-007719,CUS-1002,2024-03-15,341.19,44,North,Widget B
ORD-007720,CUS-1001,2024-01-01,1270.11,16,East,Widget B
ORD-007721,CUS-1003,2024-01-01,1735.46,40,East,Gadget C
ORD-007722,CUS-1001,2024-01-01,1035.09,1,  Central  ,Widget A
ORD-007723,CUS-1001,01/02/2024,175.03,35,West,Widget A
ORD-007724,CUS-1003,01/02/2024,-42.0,38,West,Widget B
ORD-007725,CUS-1001,2024-01-01,1739.95,4,West,Gadget C
ORD-007726,CUS-1001,2024-01-01,401.72,35,North,Widget B
ORD-007727,CUS-1001,2024-03-15,1228.24,2,East,Widget A
ORD-007728,CUS-1002,01/02/2024,-418.11,27,West,Widget B
ORD-007729,CUS-1001,2024-01-01,1641.25,45,West,Widget B
ORD-007730,CUS-1002,2024-01-01,-156.31,20,  Central  ,Widget B
ORD-007731,CUS-1002,2024-06-30,1262.56,35,North,Gadget C
ORD-007732,CUS-1001,01/02/2024,1182.74,10,South,nan
ORD-007733,CUS-1001,01/02/2024,755.8,27,North,Widget A
ORD-007734,CUS-1003,01/02/2024,1801.93,23,North,Widget B
ORD-007735,CUS-1001,2024-06-30,1803.61,1,East,Widget B
ORD-007736,CUS-1002,2024-01-01,686.77,42,  Central  ,Widget A
ORD-007737,CUS-1002,2024-01-01,702.7,7,West,nan
ORD-007738,CUS-1001,2024-01-01,1313.14,4,East,Gadget C
ORD-007739,CUS-1002,2024-03-15,575.15,34,West,Widget A
ORD-007740,CUS-1002,2024-01-01,614.61,41,East,nan
ORD-007741,CUS-1002,2024-01-01,50.95,12,North,Widget A
ORD-007742,CUS-1003,2024-01-01,196.95,34,East,Widget A
ORD-007743,nan,01/02/2024,1319.49,18,North,Widget A
ORD-007744,CUS-1003,01/02/2024,648.4,38,South,Widget A
ORD-007745,CUS-1002,2024-01-01,171.67,41,South,Widget A
ORD-007746,CUS-1002,2024-01-01,1861.11,28,  Central  ,Gadget C
ORD-007747,CUS-1002,2024-03-15,598.45,16,North,Gadget C
ORD-007748,CUS-1001,2024-01-01,426.12,18,West,Widget B
ORD-007749,CUS-1003,2024-03-15,1049.45,26,South,Widget A
ORD-007750,CUS-1003,2024-01-01,1663.12,10,South,Gadget C
ORD-007751,CUS-1001,2024-06-30,1746.52,4,West,Widget B
ORD-007752,nan,2024-01-01,617.12,34,South,nan
ORD-007753,CUS-1003,01/02/2024,1486.9,25,East,Widget A
ORD-007754,CUS-1002,2024-01-01,1051.11,25,West,Widget A
ORD-007755,nan,2024-01-01,1194.66,36,North,Widget A
ORD-007756,CUS-1001,2024-03-15,885.63,24,South,Gadget C
ORD-007757,CUS-1001,01/02/2024,362.72,12,East,Widget B
ORD-007758,CUS-1001,2024-03-15,1642.66,1,South,Widget A
ORD-007759,CUS-1002,01/02/2024,1092.79,29,South,Widget A
ORD-007760,CUS-1001,01/02/2024,809.69,30,West,Widget B
ORD-007761,nan,not-a-date,1353.91,29,West,Widget B
ORD-007762,CUS-1001,2024-01-01,857.04,5,South,Widget A
ORD-007763,CUS-1001,not-a-date,1699.73,40,South,Gadget C
ORD-007764,CUS-1002,2024-01-01,280.03,45,West,Gadget C
ORD-007765,CUS-1001,2024-01-01,69.54,18,East,Widget B
ORD-007766,CUS-1002,2024-03-15,1143.09,2,West,Widget A
ORD-007767,CUS-1001,2024-01-01,-392.95,44,  Central  ,Widget B
ORD-007768,nan,2024-01-01,245.24,32,North,Widget B
ORD-007769,CUS-1002,2024-01-01,70.35,24,West,Gadget C
ORD-007770,CUS-1001,01/02/2024,1543.05,9,South,Widget A
ORD-007771,CUS-1001,01/02/2024,1920.02,2,North,Gadget C
ORD-007772,CUS-1001,2024-01-01,1235.34,12,West,Widget B
ORD-007773,nan,2024-01-01,1547.53,4,South,Widget A
ORD-007774,CUS-1002,2024-01-01,1678.56,9,North,Gadget C
ORD-007775,CUS-1002,2024-01-01,1612.8,45,South,Widget B
ORD-007776,CUS-1001,2024-01-01,660.25,34,South,Widget A
ORD-007777,CUS-1003,2024-01-01,14.68,4,North,Widget B
ORD-007778,CUS-1001,2024-03-15,1259.98,39,South,Widget B
ORD-007779,CUS-1002,2024-03-15,1895.69,39,South,Widget A
ORD-007780,CUS-1003,2024-01-01,1776.17,10,East,Widget A
ORD-007781,CUS-1001,2024-01-01,19.46,49,South,Gadget C
ORD-007782,CUS-1002,2024-01-01,1809.37,7,North,Gadget C
ORD-007783,CUS-1001,2024-01-01,31.61,41,East,Gadget C
ORD-007784,CUS-1001,2024-01-01,1067.49,16,  Central  ,Widget B
ORD-007785,nan,2024-06-30,1706.78,20,West,Widget A
ORD-007786,CUS-1002,2024-03-15,837.92,22,North,Widget B
ORD-007787,CUS-1003,2024-01-01,1370.87,12,East,Gadget C
ORD-007788,CUS-1002,2024-01-01,472.66,42,North,nan
